"","ID","suit_2050s","crops"
"676",676,0,"plantain bananas"
"677",677,0,"plantain bananas"
"678",678,0,"plantain bananas"
"679",679,0,"plantain bananas"
"680",680,0,"plantain bananas"
"681",681,0,"plantain bananas"
"682",682,0,"plantain bananas"
"683",683,0,"plantain bananas"
"684",684,0,"plantain bananas"
"685",685,0,"plantain bananas"
"686",686,0,"plantain bananas"
"687",687,0,"plantain bananas"
"688",688,0,"plantain bananas"
"689",689,0,"plantain bananas"
"690",690,0,"plantain bananas"
"691",691,0,"plantain bananas"
"692",692,0,"plantain bananas"
"693",693,0,"plantain bananas"
"694",694,0,"plantain bananas"
"695",695,0,"plantain bananas"
"696",696,0,"plantain bananas"
"697",697,0,"plantain bananas"
"698",698,0,"plantain bananas"
"699",699,0,"plantain bananas"
"700",700,0,"plantain bananas"
"701",701,0,"plantain bananas"
"702",702,0,"plantain bananas"
"703",703,0,"plantain bananas"
"704",704,0,"plantain bananas"
"705",705,0,"plantain bananas"
"706",706,0,"plantain bananas"
"707",707,0,"plantain bananas"
"708",708,0,"plantain bananas"
"709",709,0,"plantain bananas"
"710",710,0,"plantain bananas"
"711",711,0,"plantain bananas"
"712",712,0,"plantain bananas"
"713",713,0,"plantain bananas"
"714",714,0,"plantain bananas"
"715",715,0,"plantain bananas"
"716",716,0,"plantain bananas"
"717",717,0,"plantain bananas"
"718",718,0,"plantain bananas"
"719",719,0,"plantain bananas"
"720",720,0,"plantain bananas"
"721",721,0,"plantain bananas"
"722",722,0,"plantain bananas"
"723",723,0,"plantain bananas"
"724",724,0,"plantain bananas"
"725",725,0,"plantain bananas"
"726",726,0,"plantain bananas"
"727",727,0,"plantain bananas"
"728",728,0,"plantain bananas"
"729",729,0,"plantain bananas"
"730",730,0,"plantain bananas"
"731",731,0,"plantain bananas"
"732",732,0,"plantain bananas"
"733",733,0,"plantain bananas"
"734",734,0,"plantain bananas"
"735",735,0,"plantain bananas"
"736",736,0,"plantain bananas"
"737",737,0,"plantain bananas"
"738",738,0,"plantain bananas"
"739",739,0,"plantain bananas"
"740",740,0,"plantain bananas"
"741",741,0,"plantain bananas"
"742",742,0,"plantain bananas"
"743",743,0,"plantain bananas"
"744",744,0,"plantain bananas"
"745",745,0,"plantain bananas"
"746",746,0,"plantain bananas"
"747",747,0,"plantain bananas"
"748",748,0,"plantain bananas"
"749",749,0,"plantain bananas"
"750",750,0,"plantain bananas"
"751",751,0,"plantain bananas"
"752",752,0,"plantain bananas"
"753",753,0,"plantain bananas"
"754",754,0,"plantain bananas"
"755",755,0,"plantain bananas"
"756",756,0,"plantain bananas"
