"","ID","suit_2050s","crops"
"854",854,0.18275859951973,"maize"
"855",855,0.568965494632721,"maize"
"856",856,0.5625,"maize"
"857",857,0.745535731315613,"maize"
"858",858,0.626785695552826,"maize"
"859",859,0.705357134342194,"maize"
"860",860,0.674107134342194,"maize"
"861",861,0,"maize"
"862",862,0,"maize"
"863",863,0,"maize"
"864",864,0.444827646017075,"maize"
"865",865,0.0879310891032219,"maize"
"866",866,0,"maize"
"867",867,0,"maize"
"868",868,0,"maize"
"869",869,0,"maize"
"870",870,0,"maize"
"871",871,0,"maize"
"872",872,0,"maize"
"873",873,0,"maize"
"874",874,0,"maize"
"875",875,0,"maize"
"876",876,0,"maize"
"877",877,0,"maize"
"878",878,0,"maize"
"879",879,0,"maize"
"880",880,0,"maize"
"881",881,0,"maize"
"882",882,0,"maize"
"883",883,0,"maize"
"884",884,0,"maize"
"885",885,0,"maize"
"886",886,1,"maize"
"887",887,1,"maize"
"888",888,1,"maize"
"889",889,1,"maize"
"890",890,1,"maize"
"891",891,1,"maize"
"892",892,1,"maize"
"893",893,1,"maize"
"894",894,1,"maize"
"895",895,1,"maize"
"896",896,1,"maize"
"897",897,1,"maize"
"898",898,1,"maize"
"899",899,1,"maize"
"900",900,1,"maize"
"901",901,0.975000023841858,"maize"
"902",902,0.796875,"maize"
"903",903,0.743749976158142,"maize"
"904",904,0.71875,"maize"
"905",905,0.78125,"maize"
"906",906,0.943749964237213,"maize"
"907",907,1,"maize"
"908",908,0.855172514915466,"maize"
"909",909,0.63103461265564,"maize"
"910",910,0.71724146604538,"maize"
"911",911,0.706896543502808,"maize"
"912",912,0.475862056016922,"maize"
"913",913,0.25862067937851,"maize"
"914",914,0.206896558403969,"maize"
"915",915,0.143103435635567,"maize"
"916",916,0.103448279201984,"maize"
"917",917,0.165517210960388,"maize"
"918",918,0.148275837302208,"maize"
"919",919,0.113793075084686,"maize"
"920",920,0.579310476779938,"maize"
"921",921,0.815625011920929,"maize"
"922",922,0.921428561210632,"maize"
"923",923,0.571428596973419,"maize"
"924",924,0.11339296400547,"maize"
"925",925,0.296428680419922,"maize"
"926",926,0,"maize"
"927",927,0,"maize"
"928",928,0.40178570151329,"maize"
"929",929,0.289655238389969,"maize"
"930",930,0.0689655169844627,"maize"
"931",931,0,"maize"
"932",932,0,"maize"
"933",933,0,"maize"
"934",934,0,"maize"
"935",935,0,"maize"
"936",936,0,"maize"
"937",937,0,"maize"
"938",938,0,"maize"
"939",939,0,"maize"
"940",940,0,"maize"
"941",941,0,"maize"
"942",942,0,"maize"
"943",943,0,"maize"
"944",944,0,"maize"
"945",945,0,"maize"
"946",946,0.9794642329216,"maize"
"947",947,0.995535731315613,"maize"
"948",948,1,"maize"
"949",949,1,"maize"
"950",950,1,"maize"
"951",951,1,"maize"
"952",952,1,"maize"
"953",953,1,"maize"
"954",954,1,"maize"
"955",955,1,"maize"
"956",956,1,"maize"
"957",957,1,"maize"
"958",958,1,"maize"
"959",959,1,"maize"
"960",960,1,"maize"
"961",961,1,"maize"
"962",962,1,"maize"
"963",963,0.759375035762787,"maize"
"964",964,0.6875,"maize"
"965",965,0.784375011920929,"maize"
"966",966,1,"maize"
"967",967,0.965517222881317,"maize"
"968",968,0.879310369491577,"maize"
"969",969,0.75862067937851,"maize"
"970",970,0.63103461265564,"maize"
"971",971,0.734482884407043,"maize"
"972",972,0.872413873672485,"maize"
"973",973,0.724999964237213,"maize"
"974",974,0.731250047683716,"maize"
"975",975,0.562069058418274,"maize"
"976",976,0.251724183559418,"maize"
"977",977,0,"maize"
"978",978,0.0258620698004961,"maize"
"979",979,0.482758611440659,"maize"
"980",980,0.431034475564957,"maize"
"981",981,0.379310339689255,"maize"
"982",982,0.396551728248596,"maize"
"983",983,0.646551728248596,"maize"
"984",984,0.46875,"maize"
"985",985,0.568750023841858,"maize"
"986",986,0.336607128381729,"maize"
"987",987,0.096551701426506,"maize"
"988",988,0.183035716414452,"maize"
"989",989,0.446428567171097,"maize"
"990",990,0.47321429848671,"maize"
"991",991,0.396551728248596,"maize"
"992",992,0.225862115621567,"maize"
"993",993,0.0103448014706373,"maize"
"994",994,0,"maize"
"995",995,0,"maize"
"996",996,0,"maize"
"997",997,0,"maize"
"998",998,0,"maize"
"999",999,0,"maize"
"1000",1000,0,"maize"
"1001",1001,0,"maize"
"1002",1002,0,"maize"
"1003",1003,0,"maize"
"1004",1004,0,"maize"
"1005",1005,0,"maize"
"1006",1006,0,"maize"
"1007",1007,0,"maize"
"1008",1008,0,"maize"
"1009",1009,1,"maize"
"1010",1010,1,"maize"
"1011",1011,1,"maize"
"1012",1012,1,"maize"
"1013",1013,1,"maize"
"1014",1014,1,"maize"
"1015",1015,1,"maize"
"1016",1016,1,"maize"
"1017",1017,1,"maize"
"1018",1018,1,"maize"
"1019",1019,1,"maize"
"1020",1020,1,"maize"
"1021",1021,1,"maize"
"1022",1022,1,"maize"
"1023",1023,1,"maize"
"1024",1024,1,"maize"
"1025",1025,0.993749976158142,"maize"
"1026",1026,0.787500023841858,"maize"
"1027",1027,0.715624988079071,"maize"
"1028",1028,0.762500047683716,"maize"
"1029",1029,0.837499976158142,"maize"
