"","ID","suit_hist","cell","crops"
"634",14,0.379310339689255,19601,"sugar beet"
"635",14,0.293103456497192,19602,"sugar beet"
"636",14,0.551724135875702,19792,"sugar beet"
"637",14,0.448275864124298,19793,"sugar beet"
"638",14,0.638157904148102,19984,"sugar beet"
"639",14,0.568965494632721,19985,"sugar beet"
"640",14,0.565789461135864,20176,"sugar beet"
"641",14,0.539473712444305,20177,"sugar beet"
"642",14,0.539473712444305,20178,"sugar beet"
"643",15,0.697368443012238,19983,"sugar beet"
"644",15,0.585526287555695,20175,"sugar beet"
"645",15,0.60526317358017,20367,"sugar beet"
"646",15,0.565789461135864,20368,"sugar beet"
"647",15,0.51973682641983,20369,"sugar beet"
"648",15,0.493421047925949,20370,"sugar beet"
"649",15,0.611842095851898,20560,"sugar beet"
"650",15,0.539473712444305,20561,"sugar beet"
"651",15,0.434210538864136,20562,"sugar beet"
"652",15,0.598684191703796,20751,"sugar beet"
"653",15,0.572368443012238,20752,"sugar beet"
"654",15,0.532894730567932,20753,"sugar beet"
"655",15,0.473684221506119,20754,"sugar beet"
"656",15,0.513157904148102,20944,"sugar beet"
"657",15,0.539473712444305,20945,"sugar beet"
"658",15,0.506578922271729,20946,"sugar beet"
"659",16,0.684210538864136,19221,"sugar beet"
"660",16,0.171052634716034,19410,"sugar beet"
"661",16,0.25,19412,"sugar beet"
"662",16,0.381578952074051,19413,"sugar beet"
"663",16,0.157894730567932,19603,"sugar beet"
"664",16,0.302631586790085,19604,"sugar beet"
"665",16,0.355263143777847,19605,"sugar beet"
"666",16,0.473684221506119,19606,"sugar beet"
"667",16,0.184210523962975,19796,"sugar beet"
"668",17,0.517241358757019,19035,"sugar beet"
"669",17,0.362068951129913,19036,"sugar beet"
"670",17,0.362068951129913,19228,"sugar beet"
"671",17,0.189655169844627,19229,"sugar beet"
"672",17,0.448275864124298,19420,"sugar beet"
"673",17,0.275862067937851,19421,"sugar beet"
"674",17,0.224137932062149,19613,"sugar beet"
"675",17,0.448275864124298,19804,"sugar beet"
"676",17,0.224137932062149,19805,"sugar beet"
"677",17,0.0517241396009922,19806,"sugar beet"
