"","ID","suit_hist","cell","crops"
"472",7,0,19262,"cacao"
"473",7,0,19442,"cacao"
"474",7,0,19443,"cacao"
"475",7,0,19444,"cacao"
"476",7,0,19445,"cacao"
"477",7,0,19446,"cacao"
"478",7,0,19447,"cacao"
"479",7,0,19448,"cacao"
"480",7,0,19449,"cacao"
"481",7,0,19450,"cacao"
"482",7,0,19451,"cacao"
"483",7,0,19452,"cacao"
"484",7,0,19453,"cacao"
"485",7,0,19635,"cacao"
"486",7,0,19636,"cacao"
"487",7,0,19637,"cacao"
"488",7,0,19638,"cacao"
"489",7,0,19639,"cacao"
"490",7,0,19640,"cacao"
"491",7,0,19641,"cacao"
"492",7,0,19642,"cacao"
"493",7,0,19643,"cacao"
"494",7,0,19644,"cacao"
"495",7,0,19829,"cacao"
"496",7,0,19830,"cacao"
"497",7,0,19831,"cacao"
"498",7,0,19832,"cacao"
"499",7,0,19833,"cacao"
"500",7,0,19834,"cacao"
"501",7,0,19835,"cacao"
"502",7,0,19836,"cacao"
"503",7,0,20023,"cacao"
"504",7,0,20024,"cacao"
"505",7,0,20025,"cacao"
"506",7,0,20026,"cacao"
"507",7,0,20027,"cacao"
"508",8,0,26147,"cacao"
"509",8,0.0555555559694767,26148,"cacao"
"510",8,0,26337,"cacao"
"511",8,0,26338,"cacao"
"512",8,0,26339,"cacao"
"513",8,0,26340,"cacao"
"514",8,0,26529,"cacao"
"515",8,0,26530,"cacao"
"516",8,0,26531,"cacao"
"517",8,0,26532,"cacao"
"518",8,0,26720,"cacao"
"519",8,0,26721,"cacao"
"520",9,0,26533,"cacao"
"521",9,0,26723,"cacao"
"522",9,0,26724,"cacao"
"523",9,0,26725,"cacao"
"524",9,0,26726,"cacao"
"525",9,0,26727,"cacao"
"526",9,0,26915,"cacao"
"527",9,0,26916,"cacao"
"528",9,0,26917,"cacao"
"529",9,0,26918,"cacao"
"530",9,0,27108,"cacao"
"531",9,0,27109,"cacao"
"532",9,0,27299,"cacao"
"533",9,0,27300,"cacao"
"534",9,0,27491,"cacao"
"535",9,0,27492,"cacao"
"536",10,0,26722,"cacao"
"537",10,0,26911,"cacao"
"538",10,0,26912,"cacao"
"539",10,0,26913,"cacao"
"540",10,0,26914,"cacao"
"541",10,0,27102,"cacao"
"542",10,0,27103,"cacao"
"543",10,0,27104,"cacao"
"544",10,0,27105,"cacao"
"545",10,0,27106,"cacao"
"546",10,0,27107,"cacao"
"547",10,0,27294,"cacao"
"548",10,0,27295,"cacao"
"549",10,0,27296,"cacao"
"550",10,0,27297,"cacao"
"551",10,0,27298,"cacao"
"552",10,0,27486,"cacao"
"553",10,0,27487,"cacao"
"554",10,0,27488,"cacao"
"555",10,0,27489,"cacao"
"556",10,0,27490,"cacao"
"557",10,0,27679,"cacao"
"558",10,0,27680,"cacao"
"559",10,0,27681,"cacao"
"560",10,0,27682,"cacao"
"561",10,0,27872,"cacao"
"562",11,0.614909112453461,25184,"cacao"
"563",11,0.579636335372925,25185,"cacao"
"564",11,0.378909111022949,25189,"cacao"
"565",11,0.352727293968201,25190,"cacao"
"566",11,0.625090837478638,25376,"cacao"
"567",11,0.576000034809113,25377,"cacao"
"568",11,0.418909072875977,25380,"cacao"
"569",11,0.399272739887238,25381,"cacao"
"570",11,0.365454584360123,25382,"cacao"
"571",11,0.305555552244186,25383,"cacao"
"572",11,0.527777791023254,25568,"cacao"
"573",11,0.572727203369141,25569,"cacao"
"574",11,0.529818177223206,25570,"cacao"
"575",11,0.487272709608078,25571,"cacao"
"576",11,0.444363683462143,25572,"cacao"
"577",11,0.38981819152832,25573,"cacao"
"578",11,0.358545482158661,25574,"cacao"
"579",11,0.34727269411087,25575,"cacao"
"580",11,0.333333343267441,25760,"cacao"
"581",11,0.361111104488373,25761,"cacao"
"582",11,0.5,25762,"cacao"
"583",11,0.5,25763,"cacao"
"584",11,0.461818188428879,25764,"cacao"
"585",11,0.404727250337601,25765,"cacao"
"586",11,0.374909043312073,25766,"cacao"
"587",11,0.354181796312332,25767,"cacao"
"588",11,0.305555552244186,25768,"cacao"
"589",11,0.138888895511627,25952,"cacao"
"590",11,0.0555555559694767,25953,"cacao"
"591",11,0.111111111938953,25954,"cacao"
"592",11,0.333333343267441,25955,"cacao"
"593",11,0.444444447755814,25956,"cacao"
