"","ID","suit_hist","suit_2030","suit_2050","cell","crops"
"420",7,0,0,0,18667,"sweet potato"
"421",7,0,0,0,18668,"sweet potato"
"422",7,0,0,0,18670,"sweet potato"
"423",7,0,0,0,18671,"sweet potato"
"424",7,0,0,0,18672,"sweet potato"
"425",7,0,0,0,18673,"sweet potato"
"426",7,0,0,0,18674,"sweet potato"
"427",7,0,0,0,18675,"sweet potato"
"428",7,0,0,0,18676,"sweet potato"
"429",7,0,0,0,18677,"sweet potato"
"430",7,0,0,0,18678,"sweet potato"
"431",7,0,0,0,18679,"sweet potato"
"432",7,0,0,0,18680,"sweet potato"
"433",7,0,0,0,18681,"sweet potato"
"434",7,0,0,0,18682,"sweet potato"
"435",7,0,0,0,18864,"sweet potato"
"436",7,0,0,0,18865,"sweet potato"
"437",7,0,0,0,18866,"sweet potato"
"438",7,0,0,0,18867,"sweet potato"
"439",7,0,0,0,18868,"sweet potato"
"440",7,0,0,0,18869,"sweet potato"
"441",7,0,0,0,18870,"sweet potato"
"442",7,0,0,0,18871,"sweet potato"
"443",7,0,0,0,18872,"sweet potato"
"444",7,0,0,0,18873,"sweet potato"
"445",7,0,0,0,18874,"sweet potato"
"446",7,0,0,0,18875,"sweet potato"
"447",7,0,0,0,19057,"sweet potato"
"448",7,0,0,0,19058,"sweet potato"
"449",7,0,0,0,19059,"sweet potato"
"450",7,0,0,0,19060,"sweet potato"
"451",7,0,0,0,19061,"sweet potato"
"452",7,0,0,0,19062,"sweet potato"
"453",7,0,0,0,19063,"sweet potato"
"454",7,0,0,0,19064,"sweet potato"
"455",7,0,0,0,19065,"sweet potato"
"456",7,0,0,0,19066,"sweet potato"
"457",7,0,0,0,19067,"sweet potato"
"458",7,0,0,0,19068,"sweet potato"
"459",7,0,0,0,19249,"sweet potato"
"460",7,0,0,0,19250,"sweet potato"
"461",7,0,0,0,19251,"sweet potato"
"462",7,0,0,0,19252,"sweet potato"
"463",7,0,0,0,19253,"sweet potato"
"464",7,0,0,0,19254,"sweet potato"
"465",7,0,0,0,19255,"sweet potato"
"466",7,0,0,0,19256,"sweet potato"
"467",7,0,0,0,19257,"sweet potato"
"468",7,0,0,0,19258,"sweet potato"
"469",7,0,0,0,19259,"sweet potato"
"470",7,0,0,0,19260,"sweet potato"
"471",7,0,0,0,19261,"sweet potato"
"472",7,0,0,0,19262,"sweet potato"
"473",7,0,0,0,19442,"sweet potato"
"474",7,0,0,0,19443,"sweet potato"
"475",7,0,0,0,19444,"sweet potato"
"476",7,0,0,0,19445,"sweet potato"
"477",7,0,0,0,19446,"sweet potato"
"478",7,0,0,0,19447,"sweet potato"
"479",7,0,0,0,19448,"sweet potato"
