"","ID","suit_hist","crops"
"856",856,0,"potato"
"857",857,0,"potato"
"858",858,0,"potato"
"859",859,0,"potato"
"860",860,0,"potato"
"861",861,0,"potato"
"862",862,0.243961349129677,"potato"
"863",863,0.135593220591545,"potato"
"864",864,0,"potato"
"865",865,0,"potato"
"866",866,0,"potato"
"867",867,0,"potato"
"868",868,0,"potato"
"869",869,0,"potato"
"870",870,0,"potato"
"871",871,0,"potato"
"872",872,0,"potato"
"873",873,0,"potato"
"874",874,0,"potato"
"875",875,0,"potato"
"876",876,0,"potato"
"877",877,0,"potato"
"878",878,0,"potato"
"879",879,0,"potato"
"880",880,0,"potato"
"881",881,0,"potato"
"882",882,0,"potato"
"883",883,0,"potato"
"884",884,0,"potato"
"885",885,0,"potato"
"886",886,0.322033911943436,"potato"
"887",887,0.322033911943436,"potato"
"888",888,0.762711882591248,"potato"
"889",889,1,"potato"
"890",890,1,"potato"
"891",891,1,"potato"
"892",892,1,"potato"
"893",893,1,"potato"
"894",894,1,"potato"
"895",895,1,"potato"
"896",896,1,"potato"
"897",897,1,"potato"
"898",898,1,"potato"
"899",899,1,"potato"
"900",900,1,"potato"
"901",901,1,"potato"
"902",902,0.835000038146973,"potato"
"903",903,0.777500033378601,"potato"
"904",904,0.672000050544739,"potato"
"905",905,0.787500023841858,"potato"
"906",906,0.52542370557785,"potato"
"907",907,0.491525411605835,"potato"
"908",908,0.491525411605835,"potato"
"909",909,0.440677970647812,"potato"
"910",910,0.474576264619827,"potato"
"911",911,0.576271176338196,"potato"
"912",912,0.491525411605835,"potato"
"913",913,0.372881352901459,"potato"
"914",914,0.101694911718369,"potato"
"915",915,0,"potato"
"916",916,0,"potato"
"917",917,0,"potato"
"918",918,0,"potato"
"919",919,0,"potato"
"920",920,0,"potato"
"921",921,0,"potato"
"922",922,0,"potato"
"923",923,0,"potato"
"924",924,0.152542367577553,"potato"
"925",925,0,"potato"
"926",926,0,"potato"
"927",927,0,"potato"
"928",928,0,"potato"
"929",929,0,"potato"
"930",930,0,"potato"
"931",931,0,"potato"
"932",932,0,"potato"
